subject,lambda_theta,sigma_theta_kPa,sigma_z_kPa,Pi_mmHg
8,1.1985961324903545,112.85688462226479,19.883975040663127,111.6404602769363
8,1.1989419931612477,113.69676517339911,19.917235552699076,112.47128820223404
8,1.199287853832141,114.54710573735322,19.950612822556373,113.3124633974357
8,1.199633714503034,115.4080610085348,19.98410757594976,114.16413888958024
8,1.1999795751739273,116.2797881664281,20.01772054320734,115.02647016399781
8,1.2003254358448205,117.16244691835428,20.05145245930321,115.89961520660927
9,1.1003149405673875,59.89870564541161,30.270899296005663,64.1999518643744
9,1.1007765630337365,60.211271795764645,30.324086588346013,64.53496297339382
9,1.1012381855000852,60.52599066063088,30.377524391044076,64.87228138048648
9,1.1016998079664342,60.84289105449188,30.431215570658203,65.21193796926347
9,1.1021614304327831,61.16200222177112,30.48516302530468,65.55396408415133
9,1.102623052899132,61.48335384401881,30.53936968505277,65.89839153809284
9,1.1030846753654808,61.80697604722789,30.593838512325373,66.24525262038831
9,1.1035462978318298,62.13289940928371,30.64857250230482,66.59458010468032
9,1.1040079202981787,62.46115496754876,30.70357468334406,66.94640725708295
9,1.1044695427645277,62.79177422658802,30.758848117383643,67.30076784446204
9,1.1049311652308764,63.12478916603506,30.814395900374173,67.65769614286603
9,1.1053927876972254,63.46023224860417,30.870221162704695,68.01722694611342
9,1.1058544101635743,63.798136428247105,30.92632706963641,68.37939557453537
9,1.1063160326299233,64.13853515846347,30.982716821742848,68.74423788388262
9,1.106777655096272,64.48146240076198,31.039393655355482,69.11179027439466
9,1.107239277562621,64.8269526332804,31.096360843015898,69.4820897000383
9,1.10770090002897,65.17504085956281,31.153621693933708,69.85517367791552
9,1.1081625224953189,65.5257626175011,31.21117955445076,70.23108029784682
9,1.1086241449616676,65.87915398844237,31.26903780851196,70.60984823213278
9,1.1090857674280166,66.23525160646565,31.32719987814219,70.99151674549678
9,1.1095473898943655,66.59409266783067,31.385669223929796,71.37612570521242
9,1.1100090123607143,66.95571494060385,31.4444493455168,71.76371559142063
9,1.1104706348270632,67.32015677446435,31.503543782095825,72.1543275076399
9,1.1109322572934122,67.68745711069168,31.562956112913515,72.54800319147114
9,1.1113938797597611,68.05765549234317,31.622689957781354,72.94478502550591
9,1.1118555022261098,68.43079207461986,31.68274897759295,73.34471604843672
9,1.1123171246924588,68.80690763542992,31.74313687484905,73.74783996637896
9,1.1127787471588078,69.18604358614755,31.80385739418903,74.15420116440245
9,1.1132403696251567,69.56824198257765,31.864914322930282,74.56384471828336
9,1.1137019920915054,69.95354553612557,31.926311491614758,74.97681640647617
9,1.1141636145578544,70.34199762517999,31.988052774563293,75.39316272231379
9,1.1146252370242034,70.73364230670829,32.05014209043709,75.81293088643574
9,1.1150868594905523,71.12852432807509,32.112583402807616,76.23616885945522
9,1.115548481956901,71.52668913908221,32.17538072073363,76.66292535486379
9,1.11601010442325,71.92818290424103,32.23853809934714,77.09324985218483
9,1.116471726889599,72.33305251527435,32.30205964044638,77.52719261037325
9,1.116933349355948,72.74134560386061,32.36594949309794,77.96480468147487
9,1.1173949718222966,73.15311055461902,32.43021185424681,78.4061379245439
9,1.1178565942886456,73.56839651834466,32.494850969334884,78.8512450198285
9,1.1183182167549945,73.9872534254957,32.559871132928265,79.30017948322649
9,1.1187798392213435,74.40973199994043,32.6252766893531,79.75299568101957
9,1.1192414616876922,74.83588377296826,32.69107203334054,80.20974884489031
9,1.1197030841540412,75.2657610975707,32.757261610680445,80.67049508722882
9,1.1201647066203901,75.69941716299586,32.823849918884264,81.13529141673216
9,1.1206263290867389,76.13690600958596,32.89084150785728,81.60419575430755
9,1.1210879515530878,76.5782825439011,32.9582409805803,82.07726694928198
9,1.1215495740194368,77.02360255413451,33.026052993800675,82.55456479592448
9,1.1220111964857857,77.4729227258284,33.094282258733294,83.03615005029049
9,1.1224728189521345,77.92630065789336,33.16293354177105,83.52208444739159
9,1.1229344414184834,78.38379487894119,33.232011665205775,84.01243071870121
9,1.1233960638848324,78.84546486393353,33.30152150795894,84.5072526099987
9,1.1238576863511813,79.31137105115648,33.3714680063226,85.00661489956296
9,1.12431930881753,79.78157485952673,33.44185615471122,85.51058341672119
9,1.124780931283879,80.25613870623624,33.51269100642362,86.01922506076073
9,1.125242553750228,80.73512602474145,33.58397767441599,86.53260782021
9,1.125704176216577,81.21860128310688,33.65572133208565,87.05080079249927
9,1.1261657986829257,81.70663000270761,33.72792721406594,87.57387420400629
9,1.1266274211492746,82.19927877730223,33.80060061703262,88.10189943049863
9,1.1270890436156236,82.69661529247794,33.87374690052131,88.63494901797536
9,1.1275506660819725,83.19870834548264,33.947371487756655,89.17309670392302
9,1.1280122885483213,83.70562786544716,34.021479866493515,89.71641743899013
9,1.1284739110146702,84.21744493400894,34.09607758986989,90.2649874090918
9,1.1289355334810192,84.73423180634289,34.171170277271855,90.81888405795073
9,1.129397155947368,85.25606193261098,34.2467636152112,91.3781861100871
9,1.1298587784137168,85.78300997983891,34.32286335821532,91.94297359426625
9,1.1303204008800658,86.31515185422555,34.39947532972981,92.51332786740998
9,1.1307820233464148,86.8525647239005,34.47660542303409,93.0893316389885
9,1.1312436458127635,87.39532704213372,34.55425960217006,93.67106899589643
9,1.1317052682791124,87.94351857101108,34.63244390288407,94.25862542782879
9,1.1321668907454614,88.49722040558241,34.711164433582404,94.85208785316283
9,1.1326285132118104,89.05651499849454,34.79042737630031,95.45154464536003
9,1.133090135678159,89.6214861851196,34.870238987685276,96.0570856598989
9,1.133551758144508,90.19221920918929,34.95060559999426,96.66880226174987
9,1.134013380610857,90.76880074894314,35.03153362210519,97.28678735340134
9,1.134475003077206,91.35131894380675,35.11302954054305,97.91113540345359
9,1.1349366255435547,91.93986342160832,35.19509992052102,98.5419424757897
9,1.1353982480099036,92.5345253263468,35.27775140699654,99.17930625933768
9,1.1358598704762526,93.13539734651997,35.360990725742305,99.82332609843286
9,1.1363214929426015,93.7425737440307,35.44482468443307,100.47410302379967
9,1.1367831154089503,94.35615038367902,35.5292601737483,101.13173978416171
9,1.1372447378752992,94.97622476325598,35.61430416849066,101.79634087849641
9,1.1377063603416482,95.60289604424773,35.69996372872032,102.46801258894408
9,1.138167982807997,96.23626508317068,35.786246000906615,103.14686301439319
9,1.1386296052743459,96.87643446354484,35.87315821909572,103.83300210474957
9,1.1390912277406948,97.5235085285216,35.96070770609555,104.52654169590726
9,1.1395528502070438,98.17759341418251,36.04890187467801,105.22759554543835
9,1.1400144726733925,98.83879708351924,36.13774822879863,105.93627936901304
9,1.1404760951397415,99.50722936111626,36.22725436483415,106.65271087757286
9,1.1409377176060904,100.18300196854314,36.317427972838054,107.37700981526439
9,1.1413993400724394,100.86622856048047,36.408276837814455,108.10929799815932
9,1.141860962538788,101.55702476159098,36.499808841010925,108.84969935377333
9,1.142322585005137,102.25550820415413,36.59203196122991,109.59833996140307
9,1.142784207471486,102.96179856647791,36.6849542761592,110.35534809329636
9,1.143245829937835,103.67601761211175,36.77858396372302,111.12085425668077
9,1.1437074524041837,104.39828922987044,36.87292930345146,111.89499123666181
9,1.1441690748705327,105.12873947469433,36.967998677871165,112.67789414001706
9,1.1446306973368816,105.86749660935843,37.06380057391628,113.46970043990046
9,1.1450923198032306,106.61469114705345,37.16034358435974,114.270550021481
9,1.1455539422695793,107.37045589485648,37.25763640926624,115.08058522853496
9,1.1460155647359282,108.13492599811346,37.35568785746647,115.89995091101547
10,1.0713197965685342,63.67087093370667,42.91575693454181,64.19999910711049
10,1.0717620730753619,64.02627890267782,42.98706622858464,64.5583606460058
10,1.0722043495821896,64.3838350513257,43.05865890209295,64.91888821673491
10,1.0726466260890173,64.7435648111816,43.13053770656283,65.28160746217442
10,1.073088902595845,65.10549393892212,43.2027054182345,65.6465443530483
10,1.0735311791026727,65.46964852116616,43.27516483835271,66.01372519276475
10,1.0739734556095004,65.8360549793509,43.347918793431035,66.3831766223328
10,1.0744157321163281,66.20474007468445,43.420970135518516,66.75492562535592
10,1.0748580086231558,66.57573091317835,43.49432174246944,67.12899953310648
10,1.0753002851299835,66.94905495076164,43.56797651821647,67.50542602968235
10,1.0757425616368113,67.32473999847633,43.641937393046376,67.88423315724546
10,1.076184838143639,67.70281422775746,43.716207323879345,68.26544932134571
10,1.0766271146504667,68.08330617579767,43.790789294550976,68.64910329633025
10,1.0770693911572944,68.46624475099955,43.86568631609805,69.03522423084105
10,1.077511667664122,68.85165923851535,43.940901427047066,69.42384165340064
10,1.0779539441709498,69.23957930587669,44.01643769370603,69.81498547808867
10,1.0783962206777775,69.63003500871669,44.09229821046018,70.20868601031155
10,1.0788384971846052,70.02305679658414,44.168486100070375,70.60497395266492
10,1.079280773691433,70.41867551885203,44.24500451397492,71.00388041089131
10,1.0797230501982606,70.81692243072445,44.32185663259563,71.40543689993697
10,1.0801653267050884,71.21782919933926,44.399045665646184,71.80967535010525
10,1.080607603211916,71.62142790997277,44.47657485244527,72.21662811331278
10,1.0810498797187438,72.02775107234396,44.554447462232034,72.6263279694462
10,1.0814921562255715,72.43683162702413,44.6326667944862,73.03880813282495
10,1.0819344327323992,72.8487029519506,44.711236179251244,73.45410225876921
10,1.0823767092392267,73.26339886904799,44.79015897746157,73.87224445027614
10,1.0828189857460544,73.68095365095915,44.869438581273144,74.29326926480675
10,1.083261262252882,74.1014020278864,44.949078414398414,74.717211721184
10,1.0837035387597098,74.5247791945455,45.02908193244427,75.14410730660462
10,1.0841458152665375,74.95112081723676,45.10945262325499,75.57399198376888
10,1.0845880917733652,75.38046304103067,45.190194007257986,76.00690219812597
10,1.085030368280193,75.81284249707504,45.27130963781447,76.44287488524193
10,1.0854726447870207,76.24829631002241,45.35280310157371,76.88194747828871
10,1.0859149212938484,76.68686210558077,45.43467801883109,77.32415791565765
10,1.086357197800676,77.12857801819217,45.5169380438913,77.76954464870194
10,1.0867994743075038,77.5734826988369,45.5995868654346,78.21814664960563
10,1.0872417508143315,78.02161532296951,45.68262820688781,78.67000341938557
10,1.0876840273211592,78.47301559858835,45.766065826799945,79.12515499602809
10,1.088126303827987,78.92772377443919,45.84990351922167,79.58364196276071
10,1.0885685803348146,79.38578064835636,45.93414511408919,80.04550545646268
10,1.0890108568416423,79.84722757574613,46.018794477613206,80.51078717621876
10,1.08945313334847,80.31210647821038,46.10385551267148,80.97952939201463
10,1.0898954098552978,80.78045985231758,46.18933215920678,81.45177495358078
10,1.0903376863621255,81.25233077852091,46.27522839462898,81.92756729938468
10,1.0907799628689532,81.72776293022754,46.36154823422207,82.40695046577544
10,1.091222239375781,82.20680058302119,46.44829573155579,82.88996909628302
10,1.0916645158826086,82.68948862404191,46.535474978902286,83.37666845107603
10,1.0921067923894363,83.17587256152353,46.623090107657276,83.86709441657828
10,1.092549068896264,83.66599853449483,46.71114528876633,84.36129351525076
10,1.0929913454030917,84.15991332264569,46.7996447331567,84.8593129155396
10,1.0934336219099194,84.65766435636014,46.888592692172836,85.3612004419927
10,1.0938758984167471,85.15929972692287,46.97799345801869,85.86700458555079
10,1.0943181749235749,85.6648681968982,47.067851364203804,86.37677451401295
10,1.0947604514304026,86.17441921068853,47.158170785995665,86.89056008268261
10,1.0952027279372303,86.6880029052721,47.248956140876516,87.40841184519458
10,1.095645004444058,87.20567012112716,47.34021188900647,87.93038106453001
10,1.0960872809508857,87.72747241334255,47.43194253369133,88.45651972421942
10,1.0965295574577134,88.25346206291928,47.52415262185602,88.98688053973794
10,1.0969718339645411,88.78369208826916,47.61684674452442,89.52151697009975
10,1.0974141104713688,89.31821625690927,47.71002953730353,90.06048322964966
10,1.0978563869781965,89.85708909736096,47.80370568087457,90.60383430006087
10,1.0982986634850243,90.40036591125317,47.897879901489304,91.15162594253911
10,1.098740939991852,90.94810278563688,47.99255697147217,91.70391471023915
10,1.0991832164986797,91.50035660551315,48.087741709728945,92.26075796089721
10,1.0996254930055074,92.05718506657816,48.1834389822607,92.82221386968175
10,1.100067769512335,92.6186466881911,48.279653702684286,93.38834144226918
10,1.1005100460191628,93.1848008265689,48.37639083275941,93.95920052814829
10,1.1009523225259905,93.75570768820882,48.473655382920825,94.53485183415425
10,1.1013945990328182,94.33142834354852,48.57145241281813,95.1153569382424
10,1.101836875539646,94.91202474086448,48.669787031861404,95.70077830350196
10,1.1022791520464736,95.49755972041268,48.76866439977307,96.2911792924144
10,1.1027214285533014,96.08809702882019,48.868089727147236,96.8866241813645
10,1.103163705060129,96.68370133372756,48.96806827601472,97.48717817540451
10,1.1036059815669568,97.28443823869056,49.06860536041568,98.09290742327971
10,1.1040482580737843,97.89037429834323,49.16970634697843,98.70387903271744
10,1.104490534580612,98.50157703383144,49.27137665550595,99.32016108598889
10,1.1049328110874397,99.11811494851537,49.373621759568614,99.9418226557422
10,1.1053750875942674,99.7400575439533,49.47644718710464,100.56893382111893
10,1.105817364101095,100.3674753361678,49.57985852102758,101.20156568415557
10,1.1062596406079228,101.00043987220047,49.683861399841064,101.83979038647574
10,1.1067019171147505,101.63902374696112,49.788461518261016,102.48368112627941
10,1.1071441936215782,102.28330062037745,49.893664627845354,103.13331217563518
10,1.107586470128406,102.93334523485038,49.999476537631494,103.78875889808062
10,1.1080287466352337,103.58923343301981,50.10590311478093,104.45009776653562
10,1.1084710231420614,104.25104217585101,50.21295028523276,105.11740638153917
10,1.108913299648889,104.91884956104093,50.32062403436357,105.79076348980855
10,1.1093555761557168,105.5927348417581,50.42893040765692,106.4702490031351
10,1.1097978526625445,106.27277844571728,50.53787551137992,107.15594401761719
10,1.1102401291693722,106.95906199459614,50.647465513267946,107.84793083323844
10,1.1106824056762,107.65166832380436,50.757706643218825,108.546292973801
10,1.1111246821830276,108.35068150260622,50.868605193993815,109.25111520721545
10,1.1115669586898553,109.05618685460834,50.980167521928614,109.9624835661587
10,1.112009235196683,109.76827097861745,51.09240004765212,110.68048536910514
10,1.1124515117035108,110.48702176987496,51.20530925681429,111.40520924173775
10,1.1128937882103385,111.21252844167775,51.31890170082278,112.13674513874845
10,1.1133360647171662,111.94488154739042,51.43318399758856,112.87518436603337
10,1.1137783412239939,112.68417300285897,51.5481628322812,113.62061960329268
10,1.1142206177308216,113.4304961092306,51.66384495809221,114.37314492704022
10,1.1146628942376493,114.18394557619138,51.7802371970089,115.13285583403407
10,1.115105170744477,114.94461754562778,51.89734644059732,115.89984926513489
11,1.0836322990149416,75.04065982297944,45.84594755462706,64.19995131540506
11,1.084027787334519,75.44841505096927,45.921394220293266,64.54880040398321
11,1.0844232756540966,75.85894863715924,45.997177546489844,64.90002647674042
11,1.084818763973674,76.2722908849105,46.0733004064093,65.2536554592791
11,1.0852142522932515,76.68847246186068,46.14976569768065,65.60971358885311
11,1.0856097406128289,77.10752440488953,46.22657634260682,65.96822741861611
11,1.0860052289324063,77.52947812516226,46.303735288405264,66.3292238219362
11,1.0864007172519838,77.95436541324501,46.381245507450586,66.69272999677256
11,1.0867962055715612,78.38221844429799,46.4591099975202,67.05877347011817
11,1.0871916938911386,78.81306978334624,46.53733178204226,67.42738210250926
11,1.0875871822107162,79.2469523906274,46.615913910346066,67.79858409260054
11,1.0879826705302935,79.68389962702074,46.69485945791554,68.17240798180976
11,1.088378158849871,80.12394525955744,46.774171526644885,68.54888265903219
11,1.0887736471694485,80.56712346701198,46.85385324509738,68.92803736542399
11,1.0891691354890258,81.01346884557931,46.93390776876643,69.3099016992595
11,1.0895646238086034,81.46301641463548,47.014338280339715,69.69450562085943
11,1.0899601121281808,81.91580162258596,47.095147989966094,70.08187945759447
11,1.0903556004477584,82.37186035280195,47.176340135525265,70.47205390896391
11,1.0907510887673357,82.83122892964465,47.25791798289997,70.8650600517497
11,1.091146577086913,83.29394412458319,47.339884826251684,71.26092934525043
11,1.0915420654064907,83.76004316240217,47.42224398829873,71.6596936365923
11,1.091937553726068,84.22956372750463,47.50499882059763,72.0613851661213
11,1.0923330420456454,84.70254397031024,47.588152703827134,72.46603657287733
11,1.092728530365223,85.179022513751,47.67170904807578,72.87368090015127
11,1.0931240186848004,85.65903845986274,47.755671293131556,73.28435160112444
11,1.093519507004378,86.14263139648219,47.84004290877593,73.69808254459804
11,1.0939149953239553,86.62984140403982,47.92482739507986,74.11490802080473
11,1.0943104836435327,87.12070906246143,48.0100282827037,74.5348627473132
11,1.0947059719631103,87.61527545817172,48.09564913319979,74.95798187501993
11,1.0951014602826876,88.11358219120537,48.18169353931863,75.38430099423297
11,1.0954969486022652,88.61567138242931,48.26816512531829,75.81385614085093
11,1.0958924369218426,89.12158568087081,48.355067547276505,76.24668380263229
11,1.09628792524142,89.63136827116433,48.44240449340755,76.68282092556659
11,1.0966834135609975,90.14506288110638,48.530179684380585,77.12230492033774
11,1.0970789018805749,90.66271378933017,48.618396873643064,77.56517366889005
11,1.0974743902001522,91.18436583309817,48.707059847746535,78.01146553109501
11,1.0978698785197298,91.71006441621363,48.796172426676655,78.46121935151992
11,1.0982653668393072,92.23985551705395,48.88573846418619,78.9144744663006
11,1.0986608551588848,92.77378569673049,48.97576184813185,79.37127071012257
11,1.0990563434784621,93.3119021073711,49.066246500814955,79.83164842330692
11,1.0994518317980395,93.85425250053393,49.157196379325086,80.29564845900866
11,1.099847320117617,94.40088523575072,49.248615475888386,80.76331219052582
11,1.1002428084371945,94.95184928920087,49.3405078182186,81.23468151872044
11,1.100638296756772,95.50719426252441,49.43287746987298,81.70979887955829
11,1.1010337850763494,96.06697039176649,49.525728530610515,82.18870725176137
11,1.1014292733959268,96.63122855646839,49.61906513675621,82.6714501645854
11,1.1018247617155044,97.20002028889358,49.71289146156718,83.15807170571316
11,1.1022202500350817,97.77339778340055,49.80721171560354,83.64861652927326
11,1.102615738354659,98.35141390596458,49.90203014710392,84.14312986398629
11,1.1030112266742367,98.93412220384495,49.99735104236412,84.64165752143565
11,1.103406714993814,99.52157691540489,50.093178726120136,85.14424590446855
11,1.1038022033133916,100.11383298008775,50.18951756193586,85.65094201573126
11,1.104197691632969,100.71094604854534,50.28637195259381,86.16179346633419
11,1.1045931799525464,101.3129724929315,50.38374634049166,86.6768484846583
11,1.104988668272124,101.91996941735407,50.48164520804211,87.19615592529725
11,1.1053841565917013,102.53199466849036,50.58007307807664,87.71976527813926
11,1.1057796449112787,103.14910684637533,50.67903451425501,88.24772667759683
11,1.1061751332308563,103.77136531535731,50.77853412147859,88.78009091197964
11,1.1065706215504336,104.39883021522444,50.87857654630727,89.31690943301375
11,1.1069661098700112,105.03156247251435,50.979166477382776,89.85823436551733
11,1.1073615981895886,105.66962381199654,51.08030864585506,90.4041185172243
11,1.107757086509166,106.31307676834199,51.18200782581406,90.95461538876809
11,1.1081525748287435,106.96198469797599,51.28426883472601,91.5097791838221
11,1.1085480631483209,107.61641179111959,51.38709653387457,92.0696648194017
11,1.1089435514678985,108.27642308402582,51.49049582880691,92.63432793633264
11,1.1093390397874758,108.94208447140764,51.59447166978437,93.20382490988365
11,1.1097345281070532,109.61346271906747,51.69902905223829,93.77821286057147
11,1.1101300164266308,110.29062547672879,51.80417301723134,94.35754966513872
11,1.1105255047462081,110.97364129106937,51.90990865192235,94.94189396770426
11,1.1109209930657855,111.66257961897074,52.016241090038505,95.53130519109865
11,1.111316481385363,112.35751084097416,52.12317551235067,96.12584354837615
11,1.1117119697049405,113.05850627495548,52.230717147155225,96.72557005451411
11,1.112107458024518,113.76563819002294,52.338871270761146,97.33054653830294
11,1.1125029463440954,114.47897982063242,52.44764320798134,97.9408356544223
11,1.1128984346636728,115.19860538093896,52.55703833263122,98.5565008957193
11,1.1132939229832504,115.92459007937362,52.667062068031065,99.17760660567951
11,1.1136894113028277,116.65701013345823,52.777719887514806,99.80421799110152
11,1.1140848996224053,117.39594278486375,52.88901731494492,100.43640113497987
11,1.1144803879419827,118.14146631470615,53.00095992523161,101.07422300959131
11,1.11487587626156,118.89366005909848,53.11355334485948,101.7177514898
11,1.1152713645811376,119.65260442494937,53.226803252418236,102.36705536657385
11,1.115666852900715,120.41838090602155,53.34071537914082,103.02220436072304
11,1.1160623412202924,121.19107209925473,53.45529550944701,103.68326913686484
11,1.11645782953987,121.97076172135071,53.57054948149274,104.35032131761288
11,1.1168533178594473,122.75753462563057,53.686483187725784,105.02343349799884
11,1.117248806179025,123.55147681917092,53.803102575447845,105.70267926013334
11,1.1176442944986023,124.35267548021577,53.92041364738257,106.38813318810234
11,1.1180397828181796,125.16121897587979,54.03842246225024,107.07987088311287
11,1.1184352711377572,125.97719688013817,54.15713513534866,107.77796897888405
11,1.1188307594573346,126.80069999211243,54.276557839140644,108.48250515729119
11,1.1192262477769122,127.63182035466122,54.39669680384788,109.19355816427094
11,1.1196217360964895,128.4706512732724,54.51755831805191,109.91120782598412
11,1.1200172244160669,129.31728733527189,54.63914872930134,110.63553506524953
11,1.1204127127356445,130.17182442934603,54.76147444472623,111.36662191824608
11,1.1208082010552218,131.03435976538876,54.884541931659214,112.10455155149276
11,1.1212036893747992,131.90499189467886,55.008357718263596,112.84940827911092
11,1.1215991776943768,132.78382073038927,55.13292839416876,113.60127758037078
11,1.1219946660139541,133.67094756843767,55.258260611112206,114.36024611752984
11,1.1223901543335317,134.56647510868754,55.384361083589695,115.12640175397108
11,1.122785642653109,135.47050747649376,55.51123658951131,115.8998335726361
12,1.1224349187252172,65.18521014091407,24.93534245788304,64.19997146960954
12,1.1228323155944335,65.50676473936107,24.976305947095522,64.51666594680144
12,1.1232297124636499,65.83090123442419,25.017464691929526,64.83590329665925
12,1.1236271093328662,66.1576539690935,25.058820862706504,65.15771734309769
12,1.1240245062020826,66.48705779722759,25.10037665361017,65.48214241317835
12,1.124421903071299,66.81914809195455,25.14213428297974,65.80921334538392
12,1.1248192999405153,67.15396075422304,25.18409599360685,66.13896549803992
12,1.1252166968097317,67.49153222150629,25.22626405303657,66.47143475788722
12,1.125614093678948,67.83189947666217,25.26864075387237,66.80665754880803
12,1.1260114905481644,68.17510005695175,25.311228414084958,67.14467084070834
12,1.1264088874173808,68.52117206322055,25.35402937732548,67.48551215856033
12,1.1268062842865971,68.87015416924434,25.39704601324269,67.82921959160684
12,1.1272036811558135,69.2220856312429,25.440280717804285,68.17583180273148
12,1.1276010780250298,69.57700629756675,25.4837359136228,68.52538803799878
12,1.1279984748942462,69.93495661855695,25.5274140502855,68.87792813636511
12,1.1283958717634626,70.29597765658475,25.571317604688872,69.23349253956654
12,1.128793268632679,70.66011109627195,25.61544908137755,69.59212230218466
12,1.1291906655018953,71.02739925489647,25.659811012887584,69.95385910189499
12,1.1295880623711116,71.39788509298802,25.704405960094647,70.3187452499024
12,1.129985459240328,71.77161222511484,25.749236512566526,70.68682370156489
12,1.1303828561095444,72.14862493086765,25.794305288920608,71.05813806721146
12,1.1307802529787607,72.52896816604364,25.839614937185978,71.43273262315707
12,1.131177649847977,72.91268757403387,25.88516813517039,71.81065232291802
12,1.1315750467171934,73.29982949742009,25.930967590832342,72.19194280863334
12,1.1319724435864098,73.69044098978212,25.97701604265788,72.57665042269385
12,1.1323698404556262,74.08456982772258,26.023316260042627,72.96482221958503
12,1.1327672373248425,74.48226452311218,26.069871043679015,73.3565059779473
12,1.1331646341940589,74.88357433555935,26.11668322594852,73.75175021285713
12,1.1335620310632752,75.28854928510972,26.163755671319414,74.15060418833464
12,1.1339594279324916,75.69724016517887,26.21109127674962,74.5531179300808
12,1.134356824801708,76.1096985557246,26.258692972095368,74.95934223845067
12,1.1347542216709243,76.52597683666124,26.306563720524995,75.3693287016649
12,1.1351516185401407,76.94612820152291,26.354706518938613,75.78312970926657
12,1.135549015409357,77.37020667137914,26.403124398393373,76.20079846582638
12,1.1359464122785734,77.79826710900896,26.451820424534432,76.62238900490257
12,1.1363438091477898,78.23036523333721,26.500797698031825,77.04795620325903
12,1.1367412060170061,78.66655763414064,26.550059355023368,77.47755579534908
12,1.1371386028862225,79.1069017870259,26.599608567563337,77.91124438806713
12,1.1375359997554388,79.55145606868842,26.649448544077504,78.3490794757769
12,1.1379333966246552,80.00027977245472,26.699582529824205,78.79111945561881
12,1.1383307934938716,80.45343312411609,26.750013807361846,79.23742364310439
12,1.138728190363088,80.91097729805725,26.800745697022478,79.68805228800113
12,1.1391255872323043,81.37297443368894,26.851781557392307,80.14306659051665
12,1.1395229841015206,81.83948765218727,26.903124785798397,80.60252871778515
12,1.139920380970737,82.31058107354794,26.954778818802104,81.06650182066379
12,1.1403177778399534,82.78631983396177,27.006747132699445,81.53505005084561
12,1.1407151747091697,83.26677010351683,27.059033244028075,82.00823857829411
12,1.141112571578386,83.75199910423412,27.111640710081375,82.48613360900637
12,1.1415099684476024,84.24207512844555,27.164573129429698,82.96880240311317
12,1.1419073653168188,84.73706755751694,27.217834142448424,83.45631329331907
12,1.142304762186035,85.23704688092695,27.271427431853642,83.94873570369298
12,1.1427021590552513,85.7420847157087,27.325356723245093,84.44614016881582
12,1.1430995559244677,86.25225382625754,27.379625785656437,84.94859835328907
12,1.143496952793684,86.7676281445184,27.43423843211353,85.4561830716169
12,1.1438943496629004,87.2882827905551,27.48919852019972,85.96896830846461
12,1.1442917465321167,87.81429409351313,27.544509952629706,86.48702923930453
12,1.144689143401333,88.34573961298197,27.60017667783086,87.01044225145553
12,1.1450865402705495,88.8826981607654,27.65620269053278,87.53928496552422
12,1.1454839371397658,89.42524982306831,27.712592032364885,88.07363625725648
12,1.1458813340089822,89.97347598310971,27.76934879246253,88.61357627980861
12,1.1462787308781985,90.5274593441673,27.82647710808118,89.15918648644372
12,1.146676127747415,91.08728395306773,27.88398116521966,89.71054965366673
12,1.1470735246166313,91.65303522412526,27.941865199251318,90.26774990480149
12,1.1474709214858476,92.22479996354522,28.000133495564864,90.83087273402515
12,1.147868318355064,92.80266639429438,28.058790390213296,91.40000503086276
12,1.1482657152242803,93.38672418145445,28.117840270572522,91.97523510515757
12,1.1486631120934967,93.9770644580647,28.177287576008847,92.55665271252293
12,1.149060508962713,94.57377985146411,28.237136798555724,93.14434908028649
12,1.1494579058319294,95.17696451014655,28.297392483600447,93.73841693393926
12,1.1498553027011458,95.78671413113456,28.358059230579766,94.33895052409586
12,1.1502526995703621,96.40312598788728,28.419141693685834,94.94604565398048
12,1.1506500964395785,97.0262989587505,28.480644582581746,95.55979970744696
12,1.1510474933087949,97.65633355596205,28.54257266312731,96.18031167754586
12,1.1514448901780112,98.29333195522204,28.604930758114804,96.80768219564763
12,1.1518422870472276,98.93739802584201,28.667723748015224,97.4420135611362
12,1.152239683916444,99.58863736148373,28.730956571735096,98.08340977168311
12,1.1526370807856603,100.24715731149989,28.794634227383817,98.73197655411448
12,1.1530344776548767,100.91306701288993,28.8587617730518,99.38782139588395
12,1.153431874524093,101.58647742288419,28.923344327599942,100.05105357716418
12,1.1538292713933094,102.26750135216707,28.98838707145965,100.72178420356805
12,1.1542266682625257,102.9562534987574,29.053895247444792,101.40012623951675
12,1.154624065131742,103.65285048255447,29.119874161574756,102.08619454226381
12,1.1550214620009585,104.35741088056791,29.186329183909383,102.78010589659247
12,1.1554188588701748,105.07005526284246,29.253265749395453,103.4819790501974
12,1.1558162557393912,105.7909062290968,29.32068935872569,104.19193474976984
12,1.1562136526086075,106.52008844608541,29.38860557920941,104.9100957777947
12,1.156611049477824,107.25772868570519,29.457020045656023,105.63658699008124
12,1.1570084463470403,108.0039558638577,29.525938461270833,106.37153535403795
12,1.1574058432162566,108.75890108008448,29.595366598563515,107.11506998770874
12,1.157803240085473,109.52269765799525,29.66531030027007,107.86732219959013
12,1.1582006369546893,110.295481186499,29.735775480287288,108.62842552923922
12,1.1585980338239057,111.07738956186213,29.806768124621094,109.398515788696
12,1.158995430693122,111.86856303060625,29.878294292347977,110.17773110473291
12,1.1593928275623384,112.6691442332662,29.950360116590694,110.96621196195139
12,1.1597902244315548,113.47927824902663,30.02297180550765,111.76410124674383
