subject,lambda_theta,sigma_theta_kPa,sigma_z_kPa
8,1.1772864321608039,76.29252349707224,18.032996805633317
8,1.1781909547738694,77.38673797253483,18.104556016433058
8,1.1790954773869347,78.51159889373363,18.176666196723552
8,1.18,79.66821790728767,18.249336344025487
9,1.0,16.232834287155004,21.593322330021916
9,1.0009045226130653,16.534966080588745,21.662497654632816
9,1.0018090452261306,16.83759520760409,21.731652398437337
9,1.002713567839196,17.14073912023987,21.800789888832302
9,1.0036180904522614,17.444415523043986,21.869913489863517
9,1.0045226130653266,17.748642381113026,21.939026603125505
9,1.005427135678392,18.05343792831185,22.00813266867901
9,1.0063316582914572,18.35882067567925,22.077235165986608
9,1.0072361809045227,18.664809420026103,22.14633761486712
9,1.008140703517588,18.971423252731554,22.2154435764689
9,1.0090452261306533,19.278681568745014,22.284556654262964
9,1.0099497487437186,19.586604075799148,22.353680495056018
9,1.0108542713567839,19.895210803841827,22.422818790024024
9,1.0117587939698491,20.20452211469371,22.491975275766904
9,1.0126633165829146,20.514558711938975,22.561153735384792
9,1.01356783919598,20.8253416510563,22.630357999576354
9,1.0144723618090452,21.136892349798735,22.699591947759814
9,1.0153768844221105,21.44923259882956,22.768859509217137
9,1.0162814070351758,21.762384572622928,22.838164664262067
9,1.0171859296482413,22.076370840637775,22.907511445432476
9,1.0180904522613066,22.391214378773505,22.976903938707636
9,1.0189949748743719,22.7069385811173,23.0463462847513
9,1.0198994974874371,23.02356727199129,23.11584268018072
9,1.0208040201005024,23.341124718310336,23.18539737886274
9,1.021708542713568,23.659635642259794,23.255014693237385
9,1.0226130653266332,23.97912523430351,23.32469899566963
9,1.0235175879396985,24.29961916653347,23.39445471983015
9,1.0244221105527638,24.62114360637107,23.464286362105707
9,1.025326633165829,24.943725230632026,23.53419848303992
9,1.0262311557788946,25.26739123996656,23.604195708805165
9,1.0271356783919598,25.59216937368629,23.674282732706374
9,1.0280402010050251,25.91808792499203,23.744464316717657
9,1.0289447236180904,26.245175756613172,23.814745293052326
9,1.0298492462311557,26.57346231687384,23.88513056576744
9,1.030753768844221,26.90297765619861,23.95562511240341
9,1.0316582914572865,27.233752444072625,24.02623398565993
9,1.0325628140703518,27.565817986469977,24.096962315108712
9,1.033467336683417,27.89920624376729,24.167815308944448
9,1.0343718592964823,28.23394984915614,24.23879825577449
9,1.0352763819095476,28.570082127572128,24.309916526448482
9,1.0361809045226131,28.907637115156994,24.38117557592896
9,1.0370854271356784,29.24664957927064,24.45258094520376
9,1.0379899497487437,29.587155039072528,24.524138263241632
9,1.038894472361809,29.929189786689264,24.59585324899178
9,1.0397989949748743,30.272790908988956,24.66773171342869
9,1.0407035175879398,30.61799630998184,24.73977956164331
9,1.041608040201005,30.964844733867434,24.812002794981737
9,1.0425125628140703,31.313375788750832,24.884407513232755
9,1.0434170854271356,31.663629971048465,24.956999916865293
9,1.044321608040201,32.01564869060759,25.029786309317185
9,1.0452261306532664,32.3694742965626,25.102773099336538
9,1.0461306532663317,32.72515010395247,25.175966803376973
9,1.047035175879397,33.08272042112566,25.249374048048352
9,1.0479396984924623,33.44223057795728,25.323001572624023
9,1.0488442211055276,33.8037269549071,25.396856231606513
9,1.049748743718593,34.167257012945605,25.470944997352746
9,1.0506532663316583,34.5328693243776,25.54527496276056
9,1.0515577889447236,34.900613604594184,25.619853344018175
9,1.052462311557789,35.27054074478309,25.694687483417965
9,1.0533668341708542,35.64270284563089,25.769784852236437
9,1.0542713567839195,36.01715325205043,25.84515305368211
9,1.055175879396985,36.39394658896795,25.92079982591291
9,1.0560804020100503,36.773138798206105,25.996733045125048
9,1.0569849246231156,37.15478717650097,26.072960728715266
9,1.0578894472361808,37.53895041469046,26.149491038518207
9,1.0587939698492461,37.92568863811549,26.226332284121014
9,1.0596984924623116,38.31506344827485,26.30349292625706
9,1.060603015075377,38.70713796577714,26.38098158028111
9,1.0615075376884422,39.10197687463513,26.45880701972781
9,1.0624120603015075,39.49964646794752,26.5369781799558
9,1.0633165829145728,39.90021469501784,26.615504161879812
9,1.0642211055276383,40.30375120995943,26.69439423579285
9,1.0651256281407036,40.71032742183813,26.77365784528097
9,1.0660301507537688,41.12001654640795,26.85330461123335
9,1.0669346733668341,41.53289365949302,26.933344335949577
9,1.0678391959798994,41.949035752075844,27.01378700734743
9,1.0687437185929647,42.36852178715063,27.09464280327334
9,1.0696482412060302,42.791432758404284,27.175922095918473
9,1.0705527638190955,43.21785175078962,27.257635456343237
9,1.0714572864321608,43.6478640030585,27.33979365911317
9,1.072361809045226,44.08155697232327,27.42240768704903
9,1.0732663316582913,44.51902040072005,27.505488736094364
9,1.0741708542713568,44.96034638424803,27.589048220303596
9,1.0750753768844221,45.40562944386306,27.67309777695378
9,1.0759798994974874,45.85496659890707,27.757649271783787
9,1.0768844221105527,46.30845744295581,27.842714804363716
9,1.077788944723618,46.76620422217398,27.928306713598726
9,1.0786934673366835,47.228311916267046,28.014437583370416
9,1.0795979899497488,47.69488832212459,28.101120248319774
9,1.080502512562814,48.16604414025353,28.188367799775627
9,1.0814070351758793,48.64189306410156,28.276193591832143
9,1.0823115577889446,49.12255187237781,28.36461124758006
9,1.0832160804020101,49.60814052447995,28.453634665495294
9,1.0841206030150754,50.098782259141245,28.54327802598948
9,1.0850251256281407,50.594603696418424,28.63355579812716
9,1.085929648241206,51.09573494314074,28.724482746513715
9,1.0868341708542713,51.60230970195049,28.81607393835889
9,1.0877386934673368,52.114465384068126,28.908344750721277
9,1.088643216080402,52.63234322591903,29.001310877937726
9,1.0895477386934673,53.15608840976931,29.094988339244086
9,1.0904522613065326,53.68585018851658,29.189393486591392
9,1.091356783919598,54.22178201479533,29.284543012663818
9,1.0922613065326634,54.76404167455662,29.380453959103455
9,1.0931658291457287,55.31279142529199,29.477143724947958
9,1.094070351758794,55.86819813907838,29.57463007528719
9,1.0949748743718593,56.43043345062399,29.672931150144425
9,1.0958793969849245,56.999673910508015,29.77206547358894
9,1.0967839195979898,57.57610114381109,29.872051963086427
9,1.0976884422110553,58.159902014342336,29.972909939093547
9,1.0985929648241206,58.75126879467813,30.07465913490403
9,1.099497487437186,59.350399342236074,30.17731970675309
9,1.1004020100502512,59.957497281615865,30.280912244187597
9,1.1013065326633165,60.572772193450106,30.385457780709523
9,1.102211055276382,61.196439810017026,30.49097780470038
9,1.1031155778894473,61.82872221787723,30.597494270634677
9,1.1040201005025125,62.46984806780998,30.70502961059089
9,1.1049246231155778,63.120052792330846,30.81360674606772
9,1.105829145728643,63.779578831091825,30.92324910011556
9,1.1067336683417084,64.44867586446917,31.033980609790753
9,1.107638190954774,65.12760105566515,31.145825738943415
9,1.1085427135678392,65.81661930165643,31.258809491347
9,1.1094472361809045,66.5160034933433,31.3729574241808
9,1.1103517587939697,67.22603478526071,31.488295661874382
9,1.111256281407035,67.9470028752347,31.604850910325347
9,1.1121608040201005,68.67920629438049,31.722650471500664
9,1.1130653266331658,69.42295270785469,31.841722258432895
9,1.113969849246231,70.17855922679595,31.96209481062305
9,1.1148743718592964,70.94635273190133,32.08379730986135
9,1.1157788944723617,71.72667020910983,32.20685959647886
9,1.1166834170854272,72.51985909788212,32.33131218604174
9,1.1175879396984925,73.32627765258664,32.45718628650179
9,1.1184924623115577,74.14629531752777,32.58451381581635
9,1.119396984924623,74.98029311616983,32.71332742005162
9,1.1203015075376883,75.82866405513747,32.84366049198292
9,1.1212060301507538,76.69181354360198,32.975547190207855
9,1.122110552763819,77.57015982867973,33.10902245878596
9,1.1230150753768844,78.46413444751111,33.24412204742195
9,1.1239195979899497,79.37418269670182,33.38088253220773
9,1.124824120603015,80.30076411985175,33.51934133694001
9,1.1257286432160805,81.24435301391962,33.659536755030615
9,1.1266331658291457,82.20543895521149,33.80150797202775
9,1.127537688442211,83.18452734581199,33.94529508876557
9,1.1284422110552763,84.18213998131382,34.09093914516157
9,1.1293467336683416,85.19881564074268,34.238482144680816
9,1.130251256281407,86.23511069961141,34.38796707948748
9,1.1311557788944724,87.29159976708078,34.5394379563039
9,1.1320603015075377,88.36887634824966,34.692939822999016
9,1.132964824120603,89.46755353263981,34.84851879592778
9,1.1338693467336682,90.5882647099924,35.00622208804458
9,1.1347738693467337,91.73166431454325,35.166098037813946
9,1.135678391959799,92.89842859899471,35.3281961389431
9,1.1365829145728643,94.08925643946299,35.492567070960966
9,1.1374874371859296,95.30487017273049,35.65926273066993
9,1.1383919597989949,96.54601646720101,35.8283362644964
9,1.1392964824120602,97.81346722901617,35.99984210176835
9,1.1402010050251257,99.10802054486055,36.17383598894807
9,1.141105527638191,100.43050166304883,36.350375024848844
9,1.1420100502512562,101.78176401457425,36.529517696867345
9,1.1429145728643215,103.16269027585751,36.71132391826139
9,1.1438190954773868,104.57419347503301,36.89585506650626
9,1.144723618090452,106.01721814368783,37.08317402276347
9,1.1456281407035176,107.49274151605513,37.27334521249483
9,1.1465326633165829,109.00177477776705,37.46643464725952
9,1.1474371859296482,110.54536436636302,37.662509967729136
9,1.1483417085427134,112.12459332585618,37.86164048796006
9,1.1492462311557787,113.74058271777098,38.06389724096181
9,1.1501507537688442,115.39449309117532,38.26935302560166
9,1.1510552763819095,117.0875260143551,38.47808245488808
9,1.1519597989949748,118.82092567090717,38.690162005676584
9,1.15286432160804,120.59598052314621,38.90567006984131
9,1.1537688442211054,122.41402504588041,39.12468700696043
9,1.1546733668341709,124.27644153373866,39.3472951985617
9,1.1555778894472362,126.18466198539562,39.57357910397867
9,1.1564824120603014,128.140170068205,39.80362531786778
9,1.1573869346733667,130.14450316690866,40.03752262944001
9,1.158291457286432,132.1992545202798,40.275362083460486
9,1.1591959798994975,134.30607544974396,40.51723704307396
9,1.1601005025125628,136.46667768420926,40.763243254513014
9,1.161005025125628,138.6828357855631,41.013478913750596
9,1.1619095477386934,140.9563896794852,41.2680447351578
9,1.1628140703517587,143.28924729648494,41.5270440222333
9,1.1637185929648242,145.68338732828704,41.790582740469155
9,1.1646231155778894,148.1408621049565,42.058769592422564
9,1.1655276381909547,150.66380059842544,42.33171609506649
9,1.16643216080402,153.2544115583465,42.60953665948996
9,1.1673366834170853,155.9149867865118,42.8923486730266
9,1.1682412060301508,158.64790455638158,43.180272583889725
9,1.169145728643216,161.45563318458534,43.47343198839499
9,1.1700502512562814,164.34073476162237,43.77195372085575
9,1.1709547738693467,167.30586904932886,44.07596794623869
9,1.171859296482412,170.35379755307724,44.38560825566867
9,1.1727638190954774,173.48738777707078,44.70101176487816
9,1.1736683417085427,176.70961767151684,45.022319215696925
9,1.174572864321608,180.023580280919,45.34967508068213
9,1.1754773869346733,183.43248860318195,45.68322767099296
9,1.1763819095477386,186.93968066973633,46.02312924761674
9,1.1772864321608039,190.54862485740034,46.3695361360572
9,1.1781909547738694,194.26292544325315,46.722608844600714
9,1.1790954773869347,198.08632841436616,47.082512186278215
9,1.18,202.0227275448682,47.449415404647624
10,1.0,22.668256724731933,33.697034289662156
10,1.0009045226130653,23.07962567034722,33.798336780381845
10,1.0018090452261306,23.492204183163157,33.89980250940454
10,1.002713567839196,23.906034911144165,34.00143846351092
10,1.0036180904522614,24.321161098931203,34.10325171518828
10,1.0045226130653266,24.7376266073966,34.205249424454905
10,1.005427135678392,25.15547593363133,34.307438840719385
10,1.0063316582914572,25.574754231380496,34.40982730467572
10,1.0072361809045227,25.995507331941788,34.51242225023512
10,1.008140703517588,26.41778176554169,34.61523120649494
10,1.0090452261306533,26.841624783206417,34.71826179974617
10,1.0099497487437186,27.26708437914329,34.82152175551995
10,1.0108542713567839,27.694209313649438,34.92501890067419
10,1.0117587939698491,28.123049136565292,35.02876116552086
10,1.0126633165829146,28.55365421129126,35.132756585995566
10,1.01356783919598,28.986075739385065,35.237013305869546
10,1.0144723618090452,29.420365785760378,35.34153957900578
10,1.0153768844221105,29.856577304505066,35.44634377165986
10,1.0162814070351758,30.294764165339345,35.551434364826434
10,1.0171859296482413,30.734981180736405,35.65681995663296
10,1.0180904522613066,31.17728413372454,35.76250926478097
10,1.0189949748743719,31.621729806396026,35.86851112903686
10,1.0198994974874371,32.06837600914298,35.97483451377247
10,1.0208040201005024,32.51728161064587,36.081488510557236
10,1.021708542713568,32.9685065686386,36.18848234080292
10,1.0226130653266332,33.422111961474585,36.295825358461755
10,1.0235175879396985,33.87816002052209,36.403527052780056
10,1.0244221105527638,34.33671416341362,36.51159705110774
10,1.025326633165829,34.79783902817833,36.62004512176551
10,1.0262311557788946,35.26160050828649,36.728881176971015
10,1.0271356783919598,35.7280657886343,36.83811527582503
10,1.0280402010050251,36.197303382502696,36.947757627359735
10,1.0289447236180904,36.669383169518085,37.05781859364956
10,1.0298492462311557,37.144376434651456,37.168308692987196
10,1.030753768844221,37.62235590828696,37.27923860312505
10,1.0316582914572865,38.103395807397376,37.39061916458493
10,1.0325628140703518,38.587571877860185,37.50246138403641
10,1.033467336683417,39.07496143795513,37.614776437746485
10,1.0343718592964823,39.56564342307819,37.72757567510136
10,1.0352763819095476,40.05969843171527,37.84087062220273
10,1.0361809045226131,40.557208772715015,37.95467298553973
10,1.0370854271356784,41.05825851390428,38.06899465573869
10,1.0379899497487437,41.56293353209166,38.18384771139263
10,1.038894472361809,42.07132156450316,38.29924442297205
10,1.0397989949748743,42.58351226169861,38.41519725681907
10,1.0407035175879398,43.0995972420177,38.53171887922695
10,1.041608040201005,43.619670147606485,38.64882216060701
10,1.0425125628140703,44.14382670207746,38.76652017974491
10,1.0434170854271356,44.67216476985682,38.88482622814876
10,1.044321608040201,45.20478441727566,39.003753814490565
10,1.0452261306532664,45.74178797546399,39.123316669143996
10,1.0461306532663317,46.283280105107146,39.24352874882034
10,1.047035175879397,46.82936786312837,39.364404241305145
10,1.0479396984924623,47.38016077136105,39.4859575702978
10,1.0488442211055276,47.93577088727848,39.608203400356736
10,1.049748743718593,48.49631287685115,39.73115664195269
10,1.0506532663316583,49.06190408960208,39.85483245663257
10,1.0515577889447236,49.6326646359369,39.97924626229662
10,1.052462311557789,50.20871746682457,40.104413738591994
10,1.0533668341708542,50.79018845590845,40.23035083242458
10,1.0542713567839195,51.3772064841327,40.35707376359313
10,1.055175879396985,51.969903526968544,40.484599030548
10,1.0560804020100503,52.56841474432868,40.61294341627716
10,1.0569849246231156,53.172878573266,40.74212399432383
10,1.0578894472361808,53.78343682354769,40.87215813493749
10,1.0587939698492461,54.400234776207554,41.00306351136244
10,1.0596984924623116,55.02342128517863,41.13485810626722
10,1.060603015075377,55.65314888211145,41.267560218317584
10,1.0615075376884422,56.28957388449202,41.40118846889784
10,1.0624120603015075,56.93285650717053,41.535761808982755
10,1.0633165829145728,57.58316097742321,41.6712995261649
10,1.0642211055276383,58.240655653669656,41.807821251840764
10,1.0651256281407036,58.90551314797241,41.94534696855912
10,1.0660301507537688,59.57791045245594,42.08389701753687
10,1.0669346733668341,60.25802906977867,42.22349210634509
10,1.0678391959798994,60.9460551478042,42.36415331677063
10,1.0687437185929647,61.64217961861934,42.50590211285683
10,1.0696482412060302,62.34659834205408,42.64876034912858
10,1.0705527638190955,63.05951225386192,42.792750279005105
10,1.0714572864321608,63.781127518730514,42.93789456340687
10,1.072361809045226,64.51165568829147,43.08421627956
10,1.0732663316582913,65.25131386431073,43.23173893000354
10,1.0741708542713568,66.00032486724564,43.38048645180526
10,1.0750753768844221,66.75891741036116,43.53048322599016
10,1.0759798994974874,67.5273262796084,43.681754087188345
10,1.0768844221105527,68.30579251947044,43.834324333506316
10,1.077788944723618,69.09456362499583,43.98821973662861
10,1.0786934673366835,69.893893740243,44.14346655215496
10,1.0795979899497488,70.7040438633691,44.30009153017869
10,1.080502512562814,71.52528205860911,44.45812192611345
10,1.0814070351758793,72.35788367539445,44.61758551177343
10,1.0823115577889446,73.2021315748757,44.778510586714326
10,1.0832160804020101,74.05831636412233,44.94092598984123
10,1.0841206030150754,74.92673663828164,45.104861111290575
10,1.0850251256281407,75.80769923099477,45.270345904592986
10,1.085929648241206,76.70151947337298,45.437410899124366
10,1.0868341708542713,77.6085214618552,45.60608721285205
10,1.0877386934673368,78.52903833527847,45.776406565384704
10,1.088643216080402,79.46341256150372,45.94840129133242
10,1.0895477386934673,80.41199623396072,46.12210435398646
10,1.0904522613065326,81.37515137847821,46.29754935932553
10,1.091356783919598,82.35325027079392,46.47477057035806
10,1.0922613065326634,83.34667576514383,46.653802921808705
10,1.0931658291457287,84.355821634352,46.83468203515764
10,1.094070351758794,85.38109292186071,47.017444234043
10,1.0949748743718593,86.42290630615175,47.20212656003484
10,1.0958793969849245,87.4816904780348,47.38876678879035
10,1.0967839195979898,88.55788653129603,47.57740344660115
10,1.0976884422110553,89.6519483672188,47.76807582734193
10,1.0985929648241206,90.76434311351075,47.96082400983129
10,1.099497487437186,91.89555155819667,48.155688875616406
10,1.1004020100502512,93.0460685990503,48.35271212719101
10,1.1013065326633165,94.21640370917365,48.55193630665961
10,1.102211055276382,95.4070814193505,48.75340481485925
10,1.1031155778894473,96.61864181782586,48.95716193095005
10,1.1040201005025125,97.85164106819838,49.16325283248878
10,1.1049246231155778,99.10665194613003,49.37172361599633
10,1.105829145728643,100.38426439561715,49.58262131803335
10,1.1067336683417084,101.68508610559233,49.79599393679737
10,1.107638190954774,103.00974310766094,50.01189045425532
10,1.1085427135678392,104.35888039580797,50.23036085882502
10,1.1094472361809045,105.73316256895369,50.45145616862196
10,1.1103517587939697,107.13327449725979,50.675228455284326
10,1.111256281407035,108.55992201314248,50.90173086839438
10,1.1121608040201005,110.01383262797648,51.1310176605091
10,1.1130653266331658,111.49575627552359,51.36314421281985
10,1.113969849246231,113.00646608316242,51.59816706145523
10,1.1148743718592964,114.54675917203902,51.83614392444653
10,1.1157788944723617,116.11745748730853,52.0771337293718
10,1.1166834170854272,117.71940865969252,52.321196641699146
10,1.1175879396984925,119.35348689961863,52.56839409384601
10,1.1184924623115577,121.0205939252806,52.81878881497586
10,1.119396984924623,122.72165992599695,53.07244486155116
10,1.1203015075376883,124.45764456231836,53.329427648663184
10,1.1212060301507538,126.2295380043981,53.58980398216094
10,1.122110552763819,128.0383620101943,53.85364209160039
10,1.1230150753768844,129.8851710451597,54.12101166403634
10,1.1239195979899497,131.7710534451266,54.391983878680435
10,1.124824120603015,133.69713262419188,54.66663144244969
10,1.1257286432160805,135.6645683294657,54.9450286264283
10,1.1266331658291457,137.6745579446483,55.227251303270194
10,1.127537688442211,139.728337844478,55.5133769855673
10,1.1284422110552763,141.82718480217835,55.80348486520933
10,1.1293467336683416,143.9724174521454,56.09765585376531
10,1.130251256281407,146.16539781019605,56.395972623911845
10,1.1311557788944724,148.40753285381683,56.69851965193975
10,1.1320603015075377,150.70027616496193,57.005383261369474
10,1.132964824120603,153.04512963805078,57.31665166770377
10,1.1338693467336682,155.44364525594946,57.63241502435092
10,1.1347738693467337,157.89742693684886,57.9527654697536
10,1.135678391959799,160.4081324550606,58.27779717575203
10,1.1365829145728643,162.97747543893087,58.607606397222035
10,1.1374874371859296,165.60722744917047,58.94229152301949
10,1.1383919597989949,168.29922014109093,59.28195312827017
10,1.1392964824120602,171.0553475143736,59.62669402804295
10,1.1402010050251257,173.8775682541762,59.97661933244549
10,1.141105527638191,176.76790816754334,60.33183650318114
10,1.1420100502512562,179.72846271930095,60.692455411612585
10,1.1429145728643215,182.76139967176462,61.05858839837105
10,1.1438190954773868,185.86896183283153,61.43035033455671
10,1.144723618090452,189.0534699172216,61.80785868457732
10,1.1456281407035176,192.31732552585459,62.1912335706694
10,1.1465326633165829,195.66301424858912,62.58059783915184
10,1.1474371859296482,199.09310889579783,62.97607712846241
10,1.1483417085427134,202.6102728644957,63.377799939025806
10,1.1492462311557787,206.21726364502732,63.78589770500935
10,1.1501507537688442,209.9169364745904,64.20050486801895
10,1.1510552763819095,213.71224814416803,64.62175895279074
10,1.1519597989949748,217.60626096577886,65.04980064493967
10,1.15286432160804,221.60214690724075,65.4847738708211
10,1.1537688442211054,225.70319190202807,65.92682587956843
10,1.1546733668341709,229.9128003421459,66.37610732737055
10,1.1555778894472362,234.2344997623194,66.8327723640542
10,1.1564824120603014,238.67194572422466,67.29697872203909
10,1.1573869346733667,243.2289269098598,67.7688878077336
10,1.158291457286432,247.90937043364536,68.24866479544525
10,1.1591959798994975,252.71734738327854,68.73647872387805
10,1.1601005025125628,257.6570785998514,69.2325025952938
10,1.161005025125628,262.7329407082835,69.73691347741581
10,1.1619095477386934,267.94947240961324,70.24989260815603
10,1.1628140703517587,273.31138104730246,70.77162550324817
10,1.1637185929648242,278.823549460279,71.30230206687696
10,1.1646231155778894,284.4910431360686,71.84211670538666
10,1.1655276381909547,290.31911767804206,72.39126844416505
10,1.16643216080402,296.31322660147714,72.94996104779624
10,1.1673366834170853,302.47902947387473,73.51840314358014
10,1.1682412060301508,308.8224004157361,74.09680834851889
10,1.169145728643216,315.34943697879703,74.68539539987336
10,1.1700502512562814,322.0664694196067,75.28438828940034
10,1.1709547738693467,328.98007038716815,75.8940164013778
10,1.171859296482412,336.0970650443611,76.51451465453343
10,1.1727638190954774,343.424541643812,77.14612364799395
10,1.1736683417085427,350.96986257994297,77.78908981137891
10,1.174572864321608,358.74067594003566,78.4436655591629
10,1.1754773869346733,366.74492757825635,79.11010944943372
10,1.1763819095477386,374.9908737378659,79.78868634718458
10,1.1772864321608039,383.487094248086,80.47966759227688
10,1.1781909547738694,392.2425063234366,81.18333117221182
10,1.1790954773869347,401.26637899480914,81.89996189986628
10,1.18,410.56834820303436,82.62985159633749
11,1.0,22.159552361146915,34.32167270980781
11,1.0009045226130653,22.558816811930598,34.421565204064294
11,1.0018090452261306,22.959483775100622,34.52166711620589
11,1.002713567839196,23.361602769292716,34.621986136787314
11,1.0036180904522614,23.765224006656144,34.722530053337124
11,1.0045226130653266,24.170398415591517,34.82330675243721
11,1.005427135678392,24.577177663992565,34.92432422184237
11,1.0063316582914572,24.985614183009844,35.025590552641276
11,1.0072361809045227,25.395761191352896,35.127113941459484
11,1.008140703517588,25.80767272014927,35.22890269270557
11,1.0090452261306533,26.22140363837925,35.33096522086159
11,1.0099497487437186,26.637009678904203,35.433310052818484
11,1.0108542713567839,27.05454746510916,35.535945830257646
11,1.0117587939698491,27.474074538179508,35.63888131207994
11,1.0126633165829146,27.89564938503285,35.74212537688294
11,1.01356783919598,28.319331466926386,35.84568702548745
11,1.0144723618090452,28.745181248764474,35.949575383515025
11,1.0153768844221105,29.173260229126228,36.05379970401685
11,1.0162814070351758,29.603630971038758,36.158369370155874
11,1.0171859296482413,30.036357133519747,36.263293897942916
11,1.0180904522613066,30.47150350391417,36.36858293902844
11,1.0189949748743719,30.909136031051702,36.474246283550876
11,1.0198994974874371,31.349321859250942,36.58029386304322
11,1.0208040201005024,31.792129363197912,36.68673575339872
11,1.021708542713568,32.23762818372843,36.79358217789785
11,1.0226130653266332,32.68588926454154,36.90084351029685
11,1.0235175879396985,33.13698488987731,37.00853027798062
11,1.0244221105527638,33.590988723187685,37.11665316518039
11,1.025326633165829,34.04797584683383,37.22522301625801
11,1.0262311557788946,34.50802280284382,37.33425083905885
11,1.0271356783919598,34.97120763476396,37.44374780833414
11,1.0280402010050251,35.437609930641244,37.553725269235215
11,1.0289447236180904,35.907310867171475,37.66419474088053
11,1.0298492462311557,36.380393255053434,37.77516791999807
11,1.030753768844221,36.856941585586796,37.88665668464397
11,1.0316582914572865,37.3370420785552,37.99867309799994
11,1.0325628140703518,37.82078273143598,38.11122941225081
11,1.033467336683417,38.3082533699816,38.22433807254451
11,1.0343718592964823,38.79954570021552,38.33801172103638
11,1.0352763819095476,39.29475336189032,38.45226320101922
11,1.0361809045226131,39.79397198345601,38.56710556114204
11,1.0370854271356784,40.29729923858782,38.68255205971898
11,1.0379899497487437,40.804834904325766,38.79861616913081
11,1.038894472361809,41.31668092087799,38.915311580321145
11,1.0397989949748743,41.83294145314395,39.03265220738972
11,1.0407035175879398,42.353722954013314,39.150652192284745
11,1.041608040201005,42.87913422950085,39.26932590959733
11,1.0425125628140703,43.409286505777516,39.388687971459746
11,1.0434170854271356,43.94429349816049,39.5087532325506
11,1.044321608040201,44.48427148212842,39.629536795209134
11,1.0452261306532664,45.029339366428346,39.75105401466118
11,1.0461306532663317,45.579618768345384,39.87332050436001
11,1.047035175879397,46.13523409120775,39.99635214144452
11,1.0479396984924623,46.696312604200685,40.12016507231726
11,1.0488442211055276,47.262984524568594,40.24477571834602
11,1.049748743718593,47.835383102285434,40.370200781691096
11,1.0506532663316583,48.41364470727581,40.496457251262086
11,1.0515577889447236,48.99790891927532,40.62356240880672
11,1.052462311557789,49.58831862041748,40.7515338351357
11,1.0533668341708542,50.18502009064045,40.880389416485684
11,1.0542713567839195,50.78816310601057,41.01014735102521
11,1.055175879396985,51.397901040061996,41.14082615550622
11,1.0560804020100503,52.01439096825354,41.27244467206456
11,1.0569849246231156,52.63779377565389,41.40502207517417
11,1.0578894472361808,53.26827426796136,41.53857787875749
11,1.0587939698492461,53.9060012859765,41.67313194345682
11,1.0596984924623116,54.55114782364522,41.80870448407046
11,1.060603015075377,55.20389114979533,41.94531607715695
11,1.0615075376884422,55.86441293369744,42.08298766881322
11,1.0624120603015075,56.53289937457883,42.221740582628954
11,1.0633165829145728,57.209541335232075,42.36159652782337
11,1.0642211055276383,57.89453447985858,42.50257760756755
11,1.0651256281407036,58.58807941629587,42.644706327497815
11,1.0660301507537688,59.2903818427846,42.78800560442489
11,1.0669346733668341,60.00165269943101,42.93249877524313
11,1.0678391959798994,60.72210832453342,43.0782096060455
11,1.0687437185929647,61.451970615943125,43.225162301449004
11,1.0696482412060302,62.191467197638914,43.37338151413647
11,1.0705527638190955,62.94083159169868,43.522892354619174
11,1.0714572864321608,63.70030339586272,43.67372040122699
11,1.072361809045226,64.47012846688524,43.82589171033088
11,1.0732663316582913,65.25055910988394,43.97943282680447
11,1.0741708542713568,66.04185427389923,44.13437079472965
11,1.0750753768844221,66.84427975388994,44.290733168353654
11,1.0759798994974874,67.65810839939542,44.44854802330332
11,1.0768844221105527,68.48362033010368,44.60784396806294
11,1.077788944723618,69.32110315857854,44.768650155723094
11,1.0786934673366835,70.17085222040207,44.93099629600644
11,1.0795979899497488,71.03317081200534,45.09491266757887
11,1.080502512562814,71.90837043646596,45.260430130651926
11,1.0814070351758793,72.79677105756403,45.42758013988512
11,1.0823115577889446,73.69870136239885,45.596394757594965
11,1.0832160804020101,74.61449903288313,45.766906667279684
11,1.0841206030150754,75.5445110264368,45.939149187466214
11,1.0850251256281407,76.48909386622776,46.113156285889886
11,1.085929648241206,77.44861394130503,46.288962594013434
11,1.0868341708542713,78.42344781699677,46.46660342189527
11,1.0877386934673368,79.41398255595368,46.646114773416
11,1.088643216080402,80.42061605023336,46.82753336187196
11,1.0895477386934673,81.44375736484305,47.01089662594643
11,1.0904522613065326,82.48382709316354,47.196242746066744
11,1.091356783919598,83.54125772470805,47.38361066115922
11,1.0922613065326634,84.61649402567599,47.57304008581113
11,1.0931658291457287,85.7099934327866,47.76457152785062
11,1.094070351758794,86.8222264608982,47.95824630635623
11,1.0949748743718593,87.95367712493079,48.15410657010618
11,1.0958793969849245,89.10484337664288,48.35219531648015
11,1.0967839195979898,90.27623755682535,48.55255641082502
11,1.0976884422110553,91.4683868635046,48.755234606296625
11,1.0985929648241206,92.68183383676777,48.960275564190624
11,1.099497487437186,93.91713686085279,49.16772587477564
11,1.1004020100502512,95.17487068416358,49.377633078640834
11,1.1013065326633165,96.4556269579092,49.5900456885735
11,1.102211055276382,97.7600147940864,49.80501321197916
11,1.1031155778894473,99.08866134355586,50.02258617385948
11,1.1040201005025125,100.44221239500116,50.242816140363544
11,1.1049246231155778,101.82133299557745,50.46575574292578
11,1.105829145728643,103.2267080941092,50.691458703009445
11,1.1067336683417084,104.65904320771443,50.91997985746879
